"id","price_doc"
31066,5103617.31424694
31067,7372262.07544351
31068,4840752.68215325
31069,5332908.60526917
31070,4523525.28266853
31071,3318143.90105468
31072,7310880.55464838
31073,2013440.61854634
31074,5967342.20883651
31075,6754234.52506713
31076,7420820.89769064
31077,6018126.44137205
31078,4769964.25541266
31079,4445616.39438569
31080,7905828.84275038
31081,2426832.53305261
31082,7846796.72655505
31083,5127219.18423497
31084,9405888.7356623
31085,11697425.9358172
31086,4241413.78736082
31087,5141933.80177977
31088,8436129.47149504
31089,6387363.0506643
31090,33822134.8485234
31091,4011379.92584069
31092,7304580.40201544
31093,6407203.24476885
31094,5828947.64142042
31095,5242854.3574329
31096,15352971.8904429
31097,9614059.87099421
31098,9033365.08814309
31099,17015305.3566839
31100,4721974.32030942
31101,4023686.4345692
31102,5482085.76880756
31103,8713987.271931
31104,5757621.9815937
31105,8516114.72355513
31106,5040671.96350873
31107,8038664.12158654
31108,6369503.52418937
31109,4742020.08196671
31110,9171333.13508159
31111,8920939.81962025
31112,6163392.68871524
31113,3759878.04699617
31114,5107327.46072183
31115,4968205.9822399
31116,6148563.05775495
31117,6452032.37751609
31118,4031472.1388948
31119,3077591.41236445
31120,4440023.54950987
31121,5941907.02094667
31122,5636983.88781921
31123,4626542.28559493
31124,5296234.01741325
31125,15402658.3181656
31126,14947259.6176914
31127,5664040.74698539
31128,6277209.52851778
31129,4854529.42661346
31130,12373739.8584081
31131,6859355.24277273
31132,8218096.15679425
31133,8846621.81156765
31134,6952082.01839351
31135,7464992.30544817
31136,7827297.09329201
31137,4547492.26376792
31138,7037238.21200988
31139,3886072.16518451
31140,5627460.56342512
31141,4392470.13175942
31142,9203611.78480357
31143,5510490.31366167
31144,3830343.80851344
31145,6085768.74782279
31146,5332527.17949102
31147,8329524.41465798
31148,6300317.61284108
31149,2023571.86445488
31150,8142051.31668734
31151,4344688.42806241
31152,7316690.70473968
31153,4398833.61890714
31154,14025109.1514953
31155,6110391.89505734
31156,8412397.03803253
31157,4727020.62862502
31158,7136125.33109008
31159,5990640.5983171
31160,5506734.11640355
31161,3399310.53995709
31162,5343676.05232363
31163,4749528.58839707
31164,6173917.17409764
31165,5842711.0708535
31166,5869590.9633676
31167,6407313.23266319
31168,9448845.93472845
31169,6515498.30306927
31170,5224546.48348324
31171,12533909.4385109
31172,4479757.46567477
31173,8152882.73830826
31174,6436557.36263567
31175,11366244.4970479
31176,4356550.62630222
31177,8081964.4133251
31178,4954182.22764341
31179,3676944.03404485
31180,4729221.06370963
31181,7137125.81565636
31182,5938468.36277095
31183,7641385.49054452
31184,4973966.05118057
31185,5012604.47373432
31186,8150410.6009152
31187,3614708.46597666
31188,4428043.86212388
31189,5412335.2598881
31190,5676808.41393495
31191,9062478.53841546
31192,3339276.51909929
31193,6289403.71090688
31194,7275616.8218515
31195,5756507.43735907
31196,5141154.16763689
31197,10026658.5303178
31198,6206563.31012147
31199,7379732.50153831
31200,9697950.46440662
31201,3828408.2599362
31202,4593538.06721162
31203,6187131.98453564
31204,3919872.94005602
31205,7962229.1518882
31206,5109422.30324967
31207,4726249.8167885
31208,3732223.3472047
31209,4796000.71085785
31210,6394183.03841642
31211,5697200.94479803
31212,6044556.54697359
31213,8758419.0311091
31214,7582107.7491888
31215,4320887.76655112
31216,5875600.34719982
31217,7291280.13308675
31218,7892622.98875585
31219,3471463.82973134
31220,5854708.84006962
31221,3620501.04444999
31222,5641442.22771101
31223,9220356.43543977
31224,6286651.21130975
31225,8311250.25367121
31226,5997563.18456237
31227,8833655.52931855
31228,6640046.05586589
31229,4323393.89119857
31230,5469130.12281065
31231,5020742.52138087
31232,7176090.06767195
31233,7170877.09788099
31234,4850017.6245871
31235,4790209.17596535
31236,6395317.36126955
31237,7944041.04530132
31238,7444453.32355609
31239,10177059.9593368
31240,5673636.79743183
31241,7033353.47998251
31242,7201593.67201492
31243,3867294.65965804
31244,7346903.73199784
31245,8225294.02946292
31246,7080922.43951388
31247,4719682.73421343
31248,6363529.08593363
31249,9378354.85657489
31250,5661130.00518937
31251,7152954.82967546
31252,6052574.5697826
31253,7548191.54889997
31254,5527590.98349411
31255,10784295.5224735
31256,6855143.75101516
31257,4348493.7519338
31258,6076089.83993457
31259,11215005.3305197
31260,4964596.89859402
31261,19051659.0014036
31262,5845213.45452894
31263,6185202.81864693
31264,3776066.37593699
31265,13203823.4226905
31266,6126186.84251932
31267,3778332.17155022
31268,4800878.88606939
31269,5806804.16427718
31270,5012604.47373432
31271,5822874.90893349
31272,13968325.5152829
31273,7649646.5702876
31274,5531815.0861977
31275,6855209.12708174
31276,5254953.23942202
31277,5502188.0807262
31278,14475337.9984686
31279,12804567.4618459
31280,5577828.8385198
31281,7168094.29429911
31282,10971625.1688498
31283,6140388.59647642
31284,3278126.1343501
31285,5109558.74139304
31286,7314444.21709748
31287,9190367.6769814
31288,4971604.32682718
31289,6761665.47591712
31290,6394280.60666627
31291,6721758.3163435
31292,4085834.38529177
31293,7276199.685065
31294,3860716.92903832
31295,14173093.940406
31296,9058607.45644419
31297,4925323.23669484
31298,3621581.92584479
31299,9299179.71545819
31300,6633450.92837708
31301,6626388.37814764
31302,4300115.85440387
31303,7875172.15913642
31304,7079018.37922124
31305,7980124.03425578
31306,3191837.36057193
31307,6309812.10547712
31308,7500415.65879712
31309,8407191.92453278
31310,37053861.2372363
31311,5454150.121342
31312,5534041.81673226
31313,8862615.54507969
31314,7329953.44078756
31315,9376190.68321765
31316,11493932.5964352
31317,16607424.7707868
31318,6832613.14710931
31319,7601793.97655688
31320,6246055.96799484
31321,5530048.05891876
31322,6231051.21193405
31323,7091478.32150007
31324,5443814.17599037
31325,5592695.15227951
31326,5434306.23698292
31327,7644971.72969093
31328,10531042.2329759
31329,5066571.95582257
31330,10993704.113413
31331,8183738.53122313
31332,6102535.88843237
31333,5094912.47669935
31334,4978659.62992303
31335,8616434.2624242
31336,7034668.27864692
31337,7457556.47615391
31338,4425764.07636628
31339,4666894.88054952
31340,6884678.58334907
31341,9854485.81558821
31342,3844759.64715468
31343,3378010.6104277
31344,3704471.748221
31345,4685316.98132938
31346,3641509.77862135
31347,6218804.10378092
31348,10567360.6144138
31349,9714538.28205215
31350,3738090.16425842
31351,6226150.66458794
31352,9074845.96475355
31353,5682788.42681036
31354,7875570.21776632
31355,7214551.44999517
31356,4935874.93955193
31357,4853853.54608419
31358,2385039.62353416
31359,6445304.35432428
31360,8128249.33120051
31361,4425147.89144635
31362,9972092.82276685
31363,4717108.84076602
31364,3023334.30418307
31365,3526558.54541044
31366,5423030.33761388
31367,10456964.3433571
31368,6642845.58537186
31369,4523464.88748002
31370,8159533.24175304
31371,8299029.0796826
31372,7223804.54680983
31373,3713399.42864591
31374,6164480.19064489
31375,5809113.88650873
31376,7779364.3715322
31377,6660671.12458075
31378,5264388.35905219
31379,19843945.8977838
31380,4704852.64670077
31381,6015963.1015365
31382,6247086.56282007
31383,6762800.49443613
31384,19391842.2169841
31385,10196664.7222503
31386,10042812.4681847
31387,9356307.2750302
31388,4880361.86699964
31389,5067253.29396118
31390,7096146.30074817
31391,4509900.75225349
31392,6942766.45288582
31393,8322346.44561553
31394,6079353.08233513
31395,4150655.86599545
31396,6601253.2918108
31397,7447932.9330994
31398,3464105.45022059
31399,10381763.8687829
31400,4822340.24443057
31401,8469834.10923469
31402,8857959.68902762
31403,5702598.74249199
31404,5112985.50766649
31405,4833353.47291381
31406,6243090.23366203
31407,3375991.31934256
31408,6409678.42912525
31409,3334121.47747899
31410,8278121.41771697
31411,8217430.00579849
31412,10309188.2831584
31413,5751640.01336972
31414,3272453.74926438
31415,15717656.7199776
31416,5771492.19514064
31417,6087933.96608566
31418,5684148.89174344
31419,8063233.65173274
31420,9753899.31617072
31421,5447402.77234435
31422,5806172.88928576
31423,7326382.22210741
31424,11527655.604836
31425,5245329.93007422
31426,5431632.69428912
31427,5912535.96434034
31428,7756835.93387167
31429,13825669.2111125
31430,4516666.95943786
31431,4962675.01922606
31432,5155240.10059016
31433,6665163.58206341
31434,3971014.42456854
31435,9236356.37207514
31436,9326036.43383027
31437,12005833.768785
31438,8898881.21968018
31439,8050071.94968037
31440,6631496.43517694
31441,8198338.37776489
31442,7056196.09386065
31443,8788640.93450422
31444,4677093.65767605
31445,9283495.90637772
31446,11155568.2682916
31447,4759503.9589616
31448,5428986.35427848
31449,7135220.25161756
31450,6673737.51418536
31451,6463542.84859531
31452,11740520.8706386
31453,4043288.84550867
31454,4735738.18878625
31455,6700567.05838393
31456,5710577.04635984
31457,4529733.02835741
31458,14802028.9347871
31459,5543301.31795028
31460,5767959.62853442
31461,3952116.68294046
31462,4000301.15514334
31463,5046593.05281029
31464,8408571.08616501
31465,4773126.85376894
31466,31444264.5210039
31467,3328314.10976077
31468,11628820.5672446
31469,5703376.48999991
31470,4812458.05745419
31471,12444983.2947646
31472,2290524.62038822
31473,7708900.93405463
31474,2673403.76515314
31475,6853960.55197442
31476,13790509.5456324
31477,6971535.15179739
31478,4805147.92248648
31479,5116980.6131548
31480,8351262.73927618
31481,7734889.07920178
31482,9313024.69982387
31483,7062389.77939711
31484,6282330.00019179
31485,3132197.8589608
31486,3146340.74208692
31487,5415329.81953182
31488,13001844.7086261
31489,6811566.08362908
31490,4480338.52671625
31491,4605157.31866102
31492,8115763.18511135
31493,7659516.13998059
31494,5673620.56504711
31495,5660714.30705893
31496,6350585.5179083
31497,4973961.3076382
31498,6299824.9390374
31499,8982868.43597021
31500,9749770.08282389
31501,9046124.12637941
31502,8085865.38127082
31503,6246514.65105226
31504,10091815.5680074
31505,21006048.9052112
31506,6564427.30461587
31507,7079274.92487053
31508,6411971.11905871
31509,6450426.60821568
31510,6433906.1284793
31511,5708083.30853092
31512,5738156.78379929
31513,13659982.8755069
31514,21888961.5044919
31515,1960305.15651797
31516,10588767.4044695
31517,6667515.86367377
31518,5365787.90769334
31519,6747320.06654829
31520,7009789.24624526
31521,4600986.97794011
31522,4973145.48565267
31523,5414322.84309276
31524,6139229.23143339
31525,8540457.3995702
31526,5868684.20939926
31527,6907018.57638259
31528,4112071.95553254
31529,5995464.41355408
31530,6044066.58099339
31531,8042797.30248841
31532,5836562.77099812
31533,13936869.5893347
31534,6994844.0434748
31535,11054091.8367357
31536,5431637.87430114
31537,4832837.24252941
31538,4577226.9343774
31539,3619465.3586694
31540,8888974.34812722
31541,2395820.27156604
31542,6081057.85212736
31543,3360550.1364052
31544,5677333.57947687
31545,7606514.9553408
31546,12226479.4360731
31547,5204207.68179506
31548,4923397.77951043
31549,5999622.63832338
31550,5202292.26998513
31551,4454120.81941346
31552,6434446.10611181
31553,5897961.17136053
31554,6816569.85337965
31555,4526028.07787617
31556,7558961.00778345
31557,5563421.17583258
31558,9755369.14989178
31559,2454610.46032754
31560,7732447.82118448
31561,6747500.24186444
31562,17878475.6186254
31563,4364976.24924458
31564,8183278.07146757
31565,8920191.1758869
31566,5622466.32213769
31567,21494761.4132908
31568,5964753.41015551
31569,7785145.90501464
31570,6599541.152389
31571,5513023.90909291
31572,3532472.62239387
31573,5637698.92091054
31574,8756665.14389232
31575,5979145.41549359
31576,5605195.08305927
31577,5027402.46890553
31578,9620186.50248251
31579,4952708.34760959
31580,6177038.55369071
31581,5568309.86557563
31582,6497900.15986568
31583,6110141.32523008
31584,4063250.24725489
31585,7816898.22480297
31586,11402898.2857987
31587,12959779.3132605
31588,8643593.97845033
31589,3782431.34488143
31590,4867389.05323208
31591,5592993.8424534
31592,5782869.41202217
31593,5952410.92090524
31594,7960862.46180401
31595,5038658.1656982
31596,3812577.24568107
31597,6339850.56317633
31598,3575953.38929386
31599,5222613.62461002
31600,6961356.97205611
31601,10044670.6892909
31602,5089439.45148603
31603,12779753.5729453
31604,3155596.13119282
31605,5685027.1336813
31606,6530073.19606275
31607,6251067.56563315
31608,5089313.25766583
31609,4864674.29622746
31610,6641033.99035771
31611,5372833.81763484
31612,5279682.93400982
31613,4327601.51022363
31614,9688410.51452253
31615,9282592.90017656
31616,12555946.7094497
31617,4593200.76259871
31618,7065043.95497134
31619,7440904.37731404
31620,4936138.55080535
31621,5604708.6607961
31622,20576233.3017138
31623,9955748.80795082
31624,4356209.95164868
31625,8063987.27752902
31626,5258853.64479878
31627,7456752.85429974
31628,7445589.34380744
31629,8025443.02643981
31630,4063261.87232658
31631,6047589.45527771
31632,11952801.935808
31633,4806958.36957399
31634,7685125.25272557
31635,11263882.845196
31636,5779445.62649253
31637,4733950.05073508
31638,7951817.85498535
31639,3527446.53915648
31640,8541141.59150406
31641,3846167.8983985
31642,2493517.02199209
31643,5584615.24074413
31644,9597863.29790292
31645,5580781.90531145
31646,6980236.91405011
31647,6013829.21546673
31648,7963163.19172032
31649,6761304.37361104
31650,6452223.12762988
31651,8172733.61525224
31652,6403873.94960867
31653,4626061.37910053
31654,4722636.34102082
31655,4879003.00740867
31656,18532858.866632
31657,6605182.81963632
31658,5080211.29641312
31659,6742244.9609372
31660,5370016.39258403
31661,5329476.75520786
31662,7074786.71800377
31663,3980075.80982495
31664,3867383.1760441
31665,5026405.31065125
31666,5233617.54711576
31667,9658538.87011969
31668,8729857.77200758
31669,6825390.6248557
31670,6985750.98219263
31671,5603971.08999562
31672,7055489.55127266
31673,5253865.85321017
31674,8108939.55538046
31675,5694256.8706048
31676,7187493.80257008
31677,4236166.71862778
31678,3781619.81002209
31679,7571283.65086279
31680,7541384.82236274
31681,6316916.76019414
31682,2668742.14396767
31683,7884926.63006281
31684,5066441.49726868
31685,3450830.53922446
31686,8720139.06943407
31687,8314357.91544794
31688,10130115.8072475
31689,3883501.01870548
31690,7705240.61599297
31691,3704263.31531455
31692,5588952.21063313
31693,5906409.94427781
31694,7584110.96264817
31695,7129962.17444339
31696,3332474.81674759
31697,5068103.88715218
31698,3307178.32517335
31699,5374176.45622331
31700,3992092.11099709
31701,8511405.49759704
31702,5385114.53069079
31703,7364658.74050545
31704,6935738.36289594
31705,6072237.6447496
31706,4350667.3480153
31707,10798600.7441252
31708,6319827.15875893
31709,5021982.80647451
31710,10149165.5358485
31711,8149073.78238624
31712,6248903.92163855
31713,5776178.10660027
31714,5575488.77897252
31715,5453291.94402959
31716,6097684.07769888
31717,9896829.80781506
31718,5578025.66101547
31719,6826354.05454758
31720,3999660.28893253
31721,3775580.25353691
31722,5561251.57061864
31723,5431606.79430311
31724,5371204.6534905
31725,5678914.78345472
31726,11065124.2751219
31727,6520614.15621164
31728,5191611.66152254
31729,6305661.39166194
31730,3605388.780134
31731,6798735.55807406
31732,7466772.31072979
31733,4742807.03506433
31734,5094183.69560802
31735,2465200.05965968
31736,6406891.62265462
31737,4470803.28667871
31738,5876334.43977733
31739,5594311.46983251
31740,6441168.93754299
31741,8588802.88633227
31742,9020331.55743056
31743,7463874.67905476
31744,4457265.28720846
31745,4628316.33627148
31746,8090879.26914641
